"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 21:34:09 GMT 2024","Sun Jun 09 21:34:10 GMT 2024","311","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
"passed","Sun Jun 09 21:34:24 GMT 2024","Sun Jun 09 21:34:25 GMT 2024","684","tests","test_login","","","","test_failed_login",""
"passed","Sun Jun 09 21:34:09 GMT 2024","Sun Jun 09 21:34:09 GMT 2024","765","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Sun Jun 09 21:34:16 GMT 2024","Sun Jun 09 21:34:17 GMT 2024","799","tests","test_edit","","","","test_autocomplete",""
"passed","Sun Jun 09 21:34:10 GMT 2024","Sun Jun 09 21:34:10 GMT 2024","302","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Sun Jun 09 21:34:23 GMT 2024","Sun Jun 09 21:34:24 GMT 2024","685","tests","test_login","","","","test_successful_login",""
"passed","Sun Jun 09 21:34:22 GMT 2024","Sun Jun 09 21:34:22 GMT 2024","45","tests","test_home","","","","test_successful_login",""
"passed","Sun Jun 09 21:34:09 GMT 2024","Sun Jun 09 21:34:09 GMT 2024","18","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Sun Jun 09 21:34:18 GMT 2024","Sun Jun 09 21:34:21 GMT 2024","2651","tests","test_edit","","","","test_edit",""
